video_title,channel_uploader,author,publish_date,updated_date,like_count,text_display,url
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@ThomasMackay-i8h,2024-10-28T17:12:56Z,2024-10-28T17:12:56Z,0,"Full of bots, just as expected.",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@ThomasMackay-i8h,2024-10-28T17:12:20Z,2024-10-28T17:12:20Z,0,"Ah, the neo nazi rally where Vance wouldn’t even say that Putin is an enemy of the US.  I never dreamed the GOP would become traitors, but here we are.  Sickening.",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@iflex1963,2024-10-28T16:58:40Z,2024-10-28T16:58:40Z,1,Kamala....&quot;Nothing comes to mind&quot; Harris,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@lindamiklos4964,2024-10-28T16:56:27Z,2024-10-28T16:56:27Z,0,Pure hate fest by trump.,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@carolynrahn3552,2024-10-28T16:43:25Z,2024-10-28T16:43:25Z,0,Never,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@dreadpirateshup663,2024-10-28T16:40:47Z,2024-10-28T16:40:47Z,0,This dude is a doucheeeeeee,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@zinatorres3164,2024-10-28T16:31:37Z,2024-10-28T16:31:37Z,0,"My apologies to Vance, I just found out it was a so called comedian that ditched us puertoricans in NYC, of all cities. The crowd didn’t like it, that may affect Latino voting in NYC for good - you don’t mess with PR like that, we’re not perfect but we still are proud, hardworking people. If the Trump team allowed this so called comedian to say that, it that how Trump really feels about us? Now, that’s a NO to Trump vote. So mad, so sad … discouraging!",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@zinatorres3164,2024-10-28T16:15:02Z,2024-10-28T16:15:02Z,0,"What Vance said about Puerto Rico and Puertoricans is appalling and shameful. We ARE American citizens, we have fought wars for the USA and died for this country. I was born in NYC, my parents were hard working puertoricans. I was raised in PR and proud of it as well. I don’t like what’s going on there, but that doesn’t give him the right to say what he said about my countrymen. NOBODY is perfect, HE’S are not perfect! I am so ashamed to have ever thought he is a good VP. He should be reminded that the USA was founded by many immigrants from all over the world. Shame on you, JD Vance. May God have mercy on you, read the Word and repent because you just shamed the One you say you believe in!",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@0greKing,2024-10-28T15:42:08Z,2024-10-28T15:42:08Z,9,Kamala dodges questions like Trump dodges bullets,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@mongrelking5667,2024-10-28T15:08:52Z,2024-10-28T15:08:52Z,2,Vance/Gabbard - 2028,https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@RichardLoomis-k7x,2024-10-28T15:02:06Z,2024-10-28T15:02:06Z,0,"These TRUMPERS have absolutely nothing to BRAG about except they convince people to make SURE that they NEVER VOTE for another MAGA Republican..and if they think there’re going to win an election and govern our country with lies, they are GOING DOWN HARD!!<br>🥾🥵🥾🥵🥾🥵🥾🥵🥾🥵",https://www.youtube.com/watch?v=5t6_jR6M2-0
JD Vance at Trump rally in NYC: FULL SPEECH,FOX 4 Dallas-Fort Worth,@Comycboy06,2024-10-28T14:39:25Z,2024-10-28T14:39:25Z,0,"Imagine PPL voting for this lunatics, I mean THE RADICAL LEFT!!! JUST IMAGINE HOW brainwash they are..how the propaganda destroy them, IMAGINE how HARVARD is with Kamala..just WOW.<br><br>The most &quot;intellligent&quot; ppl of earth standing with this lunatics, no morals..they dont understand nothing, they dont want to think..is just they dont know what is racism..what is a women..THEY DONT, cooked.",https://www.youtube.com/watch?v=5t6_jR6M2-0
